          id  timestamp  track  channel  event  note  midi_value  sustain
751    55473          1      0        0     68     0         751        0
752    55499          1      0        1     52    68         752        0
753    55501          1      0        3     64     0         753        0
754    55502          1      0        3     64   127         754        0
755    55973          1      0        0     52     0         755        0
756    55999          1      0        1     59    68         756        0
757    55999          1      0        1     64    68         757        0
758    56473          1      0        0     59     0         758        0
759    56473          1      0        0     64     0         759        0
760    56499          1      0        1     64    68         760        0
761    56499          1      0        1     68    68         761        0
762    56973          1      0        0     64     0         762        0
763    56973          1      0        0     68     0         763        0
764    56999          1      0        1     52    68         764        0
765    57001          1      0        3     64     0         765        0
766    57002          1      0        3     64   127         766        0
767    57473          1      0        0     52     0         767        0
768    57499          1      0        1     59    68         768        0
769    57499          1      0        1     64    68         769        0
770    57973          1      0        0     59     0         770        0
771    57973          1      0        0     64     0         771        0
772    57999          0      0        1     76    80         772        0
773    57999          1      0        1     64    68         773        0
774    57999          1      0        1     68    68         774        0
775    58236          0      0        0     76     0         775        0
776    58249          0      0        1     78    80         776        0
777    58473          1      0        0     64     0         777        0
778    58473          1      0        0     68     0         778        0
779    58486          0      0        0     78     0         779        0
780    58499          0      0        1     80    80         780        0
781    58499          1      0        1     40    68         781        0
782    58499          1      0        1     52    68         782        0
783    58501          1      0        3     64     0         783        0
784    58502          1      0        3     64   127         784        0
785    58736          0      0        0     80     0         785        0
786    58749          0      0        1     76    80         786        0
787    58973          1      0        0     40     0         787        0
788    58973          1      0        0     52     0         788        0
789    58986          0      0        0     76     0         789        0
790    58999          0      0        1     83    80         790        0
791    58999          1      0        1     59    68         791        0
792    58999          1      0        1     64    68         792        0
793    59473          1      0        0     59     0         793        0
794    59473          1      0        0     64     0         794        0
795    59499          1      0        1     64    68         795        0
796    59499          1      0        1     68    68         796        0
797    59711          0      0        0     83     0         797        0
798    59749          0      0        1     80    80         798        0
799    59973          1      0        0     64     0         799        0
800    59973          1      0        0     68     0         800        0
801    59986          0      0        0     80     0         801        0
802    59999          0      0        1     78    80         802        0
803    59999          1      0        1     39    68         803        0
804    59999          1      0        1     51    68         804        0
805    60001          1      0        3     64     0         805        0
806    60002          1      0        3     64   127         806        0
807    60473          0      0        0     78     0         807        0
808    60473          1      0        0     39     0         808        0
809    60473          1      0        0     51     0         809        0
810    60499          0      0        1     83    80         810        0
811    60499          1      0        1     59    68         811        0
812    60499          1      0        1     63    68         812        0
813    60973          0      0        0     83     0         813        0
814    60973          1      0        0     59     0         814        0
815    60973          1      0        0     63     0         815        0
816    60999          0      0        1     78    80         816        0
817    60999          1      0        1     63    68         817        0
818    60999          1      0        1     66    68         818        0
819    61473          0      0        0     78     0         819        0
820    61473          1      0        0     63     0         820        0
821    61473          1      0        0     66     0         821        0
822    61499          0      0        1     76    80         822        0
823    61499          1      0        1     37    68         823        0
824    61499          1      0        1     49    68         824        0
825    61501          1      0        3     64     0         825        0
826    61502          1      0        3     64   127         826        0
827    61736          0      0        0     76     0         827        0
828    61749          0      0        1     73    80         828        0
829    61973          1      0        0     37     0         829        0
830    61973          1      0        0     49     0         830        0
831    61986          0      0        0     73     0         831        0
832    61999          0      0        1     80    80         832        0
833    61999          1      0        1     61    68         833        0
834    61999          1      0        1     64    68         834        0
835    62473          1      0        0     61     0         835        0
836    62473          1      0        0     64     0         836        0
837    62499          1      0        1     64    68         837        0
838    62499          1      0        1     68    68         838        0
839    62711          0      0        0     80     0         839        0
840    62749          0      0        1     76    80         840        0
841    62973          1      0        0     64     0         841        0
842    62973          1      0        0     68     0         842        0
843    62986          0      0        0     76     0         843        0
844    62999          0      0        1     75    80         844        0
845    62999          1      0        1     44    68         845        0
846    62999          1      0        1     56    68         846        0
847    63001          1      0        3     64     0         847        0
848    63002          1      0        3     64   127         848        0
849    63473          1      0        0     44     0         849        0
850    63473          1      0        0     56     0         850        0
851    63499          1      0        1     59    68         851        0
852    63499          1      0        1     63    68         852        0
853    63948          0      0        0     75     0         853        0
854    63973          1      0        0     59     0         854        0
855    63973          1      0        0     63     0         855        0
856    63999          0      0        1     76    80         856        0
857    63999          1      0        1     63    68         857        0
858    63999          1      0        1     68    68         858        0
859    64236          0      0        0     76     0         859        0
860    64249          0      0        1     75    80         860        0
861    64473          1      0        0     63     0         861        0
862    64473          1      0        0     68     0         862        0
863    64486          0      0        0     75     0         863        0
864    64499          0      0        1     73    80         864        0
865    64499          1      0        1     45    68         865        0
866    64499          1      0        1     57    68         866        0
867    64501          1      0        3     64     0         867        0
868    64502          1      0        3     64   127         868        0
869    64973          0      0        0     73     0         869        0
870    64973          1      0        0     45     0         870        0
871    64973          1      0        0     57     0         871        0
872    64999          0      0        1     75    80         872        0
873    64999          1      0        1     57    68         873        0
874    64999          1      0        1     61    68         874        0
875    65473          0      0        0     75     0         875        0
876    65473          1      0        0     57     0         876        0
877    65473          1      0        0     61     0         877        0
878    65499          0      0        1     76    80         878        0
879    65499          1      0        1     61    68         879        0
880    65499          1      0        1     64    68         880        0
881    65736          0      0        0     76     0         881        0
882    65749          0      0        1     78    80         882        0
883    65973          1      0        0     61     0         883        0
884    65973          1      0        0     64     0         884        0
885    65986          0      0        0     78     0         885        0
886    65999          0      0        1     71    80         886        0
887    65999          1      0        1     44    68         887        0
888    65999          1      0        1     56    68         888        0
889    66001          1      0        3     64     0         889        0
890    66002          1      0        3     64   127         890        0
891    66473          0      0        0     71     0         891        0
892    66473          1      0        0     44     0         892        0
893    66473          1      0        0     56     0         893        0
894    66499          0      0        1     76    80         894        0
895    66499          1      0        1     59    68         895        0
896    66499          1      0        1     64    68         896        0
897    66973          0      0        0     76     0         897        0
898    66973          1      0        0     59     0         898        0
899    66973          1      0        0     64     0         899        0
900    66999          0      0        1     78    80         900        0
901    66999          1      0        1     64    68         901        0
902    66999          1      0        1     68    68         902        0
903    67236          0      0        0     78     0         903        0
904    67249          0      0        1     80    80         904        0
905    67473          1      0        0     64     0         905        0
906    67473          1      0        0     68     0         906        0
907    67486          0      0        0     80     0         907        0
908    67499          0      0        1     73    80         908        0
909    67499          1      0        1     42    68         909        0
910    67499          1      0        1     54    68         910        0
911    67501          1      0        3     64     0         911        0
912    67502          1      0        3     64   127         912        0
913    67565          0      0        1     76    80         913        0
914    67632          0      0        1     81    80         914        0
915    67973          1      0        0     42     0         915        0
916    67973          1      0        0     54     0         916        0
917    67997          0      0        0     81     0         917        0
918    67997          0      0        0     76     0         918        0
919    67998          0      0        0     73     0         919        0
920    67999          0      0        1     81    80         920        0
921    67999          1      0        1     57    68         921        0
922    67999          1      0        1     61    68         922        0
923    68236          0      0        0     81     0         923        0
924    68249          0      0        1     80    80         924        0
925    68473          1      0        0     57     0         925        0
926    68473          1      0        0     61     0         926        0
927    68486          0      0        0     80     0         927        0
928    68499          0      0        1     78    80         928        0
929    68499          1      0        1     61    68         929        0
930    68499          1      0        1     64    68         930        0
931    68736          0      0        0     78     0         931        0
932    68749          0      0        1     76    80         932        0
933    68973          1      0        0     61     0         933        0
934    68973          1      0        0     64     0         934        0
935    68986          0      0        0     76     0         935        0
936    68999          0      0        1     78    80         936        0
937    68999          1      0        1     35    68         937        0
938    68999          1      0        1     47    68         938        0
939    69001          1      0        3     64     0         939        0
940    69002          1      0        3     64   127         940        0
941    69473          1      0        0     35     0         941        0
942    69473          1      0        0     47     0         942        0
943    69499          1      0        1     59    68         943        0
944    69499          1      0        1     63    68         944        0
945    69948          0      0        0     78     0         945        0
946    69973          1      0        0     59     0         946        0
947    69973          1      0        0     63     0         947        0
948    69999          0      0        1     76    80         948        0
949    69999          1      0        1     63    68         949        0
950    69999          1      0        1     66    68         950        0
951    70236          0      0        0     76     0         951        0
952    70249          0      0        1     78    80         952        0
953    70473          1      0        0     63     0         953        0
954    70473          1      0        0     66     0         954        0
955    70486          0      0        0     78     0         955        0
956    70499          0      0        1     80    80         956        0
957    70499          1      0        1     40    68         957        0
958    70499          1      0        1     52    68         958        0
959    70501          1      0        3     64     0         959        0
960    70502          1      0        3     64   127         960        0
961    70736          0      0        0     80     0         961        0
962    70749          0      0        1     76    80         962        0
963    70973          1      0        0     40     0         963        0
964    70973          1      0        0     52     0         964        0
965    70986          0      0        0     76     0         965        0
966    70999          0      0        1     88    80         966        0
967    70999          0      0        1     83    80         967        0
968    70999          1      0        1     56    68         968        0
969    70999          1      0        1     59    68         969        0
970    71473          1      0        0     56     0         970        0
971    71473          1      0        0     59     0         971        0
972    71499          1      0        1     59    68         972        0
973    71499          1      0        1     64    68         973        0
974    71711          0      0        0     88     0         974        0
975    71711          0      0        0     83     0         975        0
976    71749          0      0        1     80    80         976        0
977    71749          0      0        1     76    80         977        0
978    71973          1      0        0     59     0         978        0
979    71973          1      0        0     64     0         979        0
980    71986          0      0        0     80     0         980        0
981    71986          0      0        0     76     0         981        0
982    71999          0      0        1     78    80         982        0
983    71999          0      0        1     75    80         983        0
984    71999          1      0        1     47    68         984        0
985    71999          1      0        1     59    68         985        0
986    72001          1      0        3     64     0         986        0
987    72002          1      0        3     64   127         987        0
988    72473          0      0        0     78     0         988        0
989    72473          0      0        0     75     0         989        0
990    72473          1      0        0     47     0         990        0
991    72473          1      0        0     59     0         991        0
992    72499          0      0        1     87    80         992        0
993    72499          0      0        1     83    80         993        0
994    72499          1      0        1     63    68         994        0
995    72499          1      0        1     66    68         995        0
996    72973          0      0        0     87     0         996        0
997    72973          0      0        0     83     0         997        0
998    72973          1      0        0     63     0         998        0
999    72973          1      0        0     66     0         999        0
1000   72999          0      0        1     78    80        1000        0
1001   72999          1      0        1     66    68        1001        0
1002   72999          1      0        1     71    68        1002        0
1003   73473          0      0        0     78     0        1003        0
1004   73473          1      0        0     66     0        1004        0
1005   73473          1      0        0     71     0        1005        0
1006   73499          0      0        1     76    80        1006        0
1007   73499          1      0        1     49    68        1007        0
1008   73499          1      0        1     61    68        1008        0
1009   73501          1      0        3     64     0        1009        0
1010   73502          1      0        3     64   127        1010        0
1011   73736          0      0        0     76     0        1011        0
1012   73749          0      0        1     73    80        1012        0
1013   73973          1      0        0     49     0        1013        0
1014   73973          1      0        0     61     0        1014        0
1015   73986          0      0        0     73     0        1015        0
1016   73999          0      0        1     85    80        1016        0
1017   73999          0      0        1     73    80        1017        0
1018   73999          1      0        1     64    68        1018        0
1019   73999          1      0        1     68    68        1019        0
1020   74473          0      0        0     85     0        1020        0
1021   74473          0      0        0     73     0        1021        0
1022   74473          1      0        0     64     0        1022        0
1023   74473          1      0        0     68     0        1023        0
1024   74499          0      0        1     87    80        1024        0
1025   74499          0      0        1     78    80        1025        0
1026   74499          1      0        1     68    68        1026        0
1027   74499          1      0        1     73    68        1027        0
1028   74736          0      0        0     87     0        1028        0
1029   74736          0      0        0     78     0        1029        0
1030   74749          0      0        1     88    80        1030        0
1031   74749          0      0        1     80    80        1031        0
1032   74973          1      0        0     68     0        1032        0
1033   74973          1      0        0     73     0        1033        0
1034   74986          0      0        0     88     0        1034        0
1035   74986          0      0        0     80     0        1035        0
1036   74999          0      0        1     83    80        1036        0
1037   74999          0      0        1     71    80        1037        0
1038   74999          1      0        1     44    68        1038        0
1039   74999          1      0        1     56    68        1039        0
1040   75001          1      0        3     64     0        1040        0
1041   75001          1      0        3     64     0        1041        0
1042   75002          1      0        3     64   127        1042        0
1043   75002          1      0        3     64   127        1043        0
1044   75473          1      0        0     44     0        1044        0
1045   75473          1      0        0     56     0        1045        0
1046   75499          1      0        1     63    68        1046        0
1047   75499          1      0        1     68    68        1047        0
1048   75948          0      0        0     83     0        1048        0
1049   75948          0      0        0     71     0        1049        0
1050   75999          0      0        1     71    80        1050        0
1051   76448          1      0        0     63     0        1051        0
1052   76448          1      0        0     68     0        1052        0
1053   76473          0      0        0     71     0        1053        0
1054   76499          0      0        1     73    80        1054        0
1055   76499          1      0        1     64    68        1055        0
1056   76499          1      0        1     57    68        1056        0
1057   76501          1      0        3     64     0        1057        0
1058   76502          1      0        3     64   127        1058        0
1059   76973          0      0        0     73     0        1059        0
1060   76973          1      0        0     64     0        1060        0
1061   76973          1      0        0     57     0        1061        0
1062   76999          0      0        1     75    80        1062        0
1063   76999          1      0        1     66    68        1063        0
1064   76999          1      0        1     61    68        1064        0
1065   77473          0      0        0     75     0        1065        0
1066   77473          1      0        0     66     0        1066        0
1067   77499          0      0        1     76    80        1067        0
1068   77499          1      0        1     68    68        1068        0
1069   77736          0      0        0     76     0        1069        0
1070   77736          1      0        0     68     0        1070        0
1071   77749          0      0        1     78    80        1071        0
1072   77749          1      0        1     69    68        1072        0
1073   77948          1      0        0     61     0        1073        0
1074   77986          0      0        0     78     0        1074        0
1075   77986          1      0        0     69     0        1075        0
1076   77999          0      0        1     71    80        1076        0
1077   77999          1      0        1     56    68        1077        0
1078   78001          1      0        3     64     0        1078        0
1079   78002          1      0        3     64   127        1079        0
1080   78473          0      0        0     71     0        1080        0
1081   78473          1      0        0     56     0        1081        0
1082   78499          0      0        1     76    80        1082        0
1083   78499          1      0        1     64    68        1083        0
1084   78499          1      0        1     68    68        1084        0
1085   78973          0      0        0     76     0        1085        0
1086   78999          0      0        1     78    80        1086        0
1087   79236          0      0        0     78     0        1087        0
1088   79249          0      0        1     80    80        1088        0
1089   79448          1      0        0     64     0        1089        0
1090   79448          1      0        0     68     0        1090        0
1091   79486          0      0        0     80     0        1091        0
1092   79499          0      0        1     69    80        1092        0
1093   79499          0      0        1     73    80        1093        0
1094   79499          1      0        1     54    68        1094        0
1095   79501          1      0        3     64     0        1095        0
1096   79502          1      0        3     64   127        1096        0
1097   79565          0      0        1     76    80        1097        0
1098   79632          0      0        1     81    80        1098        0
1099   79973          0      0        0     69     0        1099        0
1100   79973          1      0        0     54     0        1100        0
1101   79997          0      0        0     81     0        1101        0
1102   79997          0      0        0     76     0        1102        0
1103   79998          0      0        0     73     0        1103        0
1104   79999          0      0        1     69    80        1104        0
1105   79999          0      0        1     81    80        1105        0
1106   79999          1      0        1     61    68        1106        0
1107   79999          1      0        1     66    68        1107        0
1108   80236          0      0        0     69     0        1108        0
1109   80236          0      0        0     81     0        1109        0
1110   80249          0      0        1     71    80        1110        0
1111   80249          0      0        1     80    80        1111        0
1112   80473          1      0        0     61     0        1112        0
1113   80473          1      0        0     66     0        1113        0
1114   80486          0      0        0     71     0        1114        0
1115   80486          0      0        0     80     0        1115        0
1116   80499          0      0        1     69    80        1116        0
1117   80499          0      0        1     78    80        1117        0
1118   80499          1      0        1     47    68        1118        0
1119   80736          0      0        0     78     0        1119        0
1120   80749          0      0        1     76    80        1120        0
1121   80973          0      0        0     69     0        1121        0
1122   80973          1      0        0     47     0        1122        0
1123   80986          0      0        0     76     0        1123        0
1124   80999          0      0        1     76    80        1124        0
1125   80999          0      0        1     68    80        1125        0
1126   80999          1      0        1     52    68        1126        0
1127   81001          1      0        3     64     0        1127        0
1128   81002          1      0        3     64   127        1128        0
1129   81473          1      0        0     52     0        1129        0
1130   81499          1      0        1     59    68        1130        0
1131   81499          1      0        1     64    68        1131        0
1132   81973          1      0        0     59     0        1132        0
1133   81973          1      0        0     64     0        1133        0
1134   81999          1      0        1     64    68        1134        0
1135   81999          1      0        1     68    68        1135        0
1136   82423          0      0        0     76     0        1136        0
1137   82423          0      0        0     68     0        1137        0
1138   82473          1      0        0     64     0        1138        0
1139   82473          1      0        0     68     0        1139        0
1140   82499          1      0        1     52    68        1140        0
1141   82501          1      0        3     64     0        1141        0
1142   82502          1      0        3     64   127        1142        0
1143   82973          1      0        0     52     0        1143        0
1144   82999          1      0        1     59    68        1144        0
1145   82999          1      0        1     64    68        1145        0
1146   83473          1      0        0     59     0        1146        0
1147   83473          1      0        0     64     0        1147        0
1148   83499          0      0        1     80    80        1148        0
1149   83499          1      0        1     64    68        1149        0
1150   83499          1      0        1     68    68        1150        0
1151   83736          0      0        0     80     0        1151        0
1152   83749          0      0        1     81    80        1152        0
1153   83973          1      0        0     64     0        1153        0
1154   83973          1      0        0     68     0        1154        0
1155   83986          0      0        0     81     0        1155        0
1156   83999          0      0        1     80    80        1156        0
1157   83999          0      0        1     83    80        1157        0
1158   83999          1      0        1     52    68        1158        0
1159   84001          1      0        3     64     0        1159        0
1160   84002          1      0        3     64   127        1160        0
1161   84473          0      0        0     83     0        1161        0
1162   84473          0      0        0     80     0        1162        0
1163   84473          1      0        0     52     0        1163        0
1164   84499          0      0        1     83    80        1164        0
1165   84499          0      0        1     92    80        1165        0
1166   84499          1      0        1     59    68        1166        0
1167   84499          1      0        1     64    68        1167        0
1168   84736          0      0        0     92     0        1168        0
1169   84749          0      0        1     90    80        1169        0
1170   84973          0      0        0     83     0        1170        0
1171   84973          1      0        0     59     0        1171        0
1172   84973          1      0        0     64     0        1172        0
1173   84986          0      0        0     90     0        1173        0
1174   84999          0      0        1     83    80        1174        0
1175   84999          0      0        1     92    80        1175        0
1176   84999          1      0        1     64    68        1176        0
1177   84999          1      0        1     68    68        1177        0
1178   85236          0      0        0     92     0        1178        0
1179   85249          0      0        1     93    80        1179        0
1180   85473          0      0        0     83     0        1180        0
1181   85473          1      0        0     64     0        1181        0
1182   85473          1      0        0     68     0        1182        0
1183   85486          0      0        0     93     0        1183        0
1184   85499          0      0        1     83    80        1184        0
1185   85499          0      0        1     90    80        1185        0
1186   85499          0      0        1     95    80        1186        0
1187   85499          1      0        1     51    68        1187        0
1188   85501          1      0        3     64     0        1188        0
1189   85502          1      0        3     64   127        1189        0
1190   85973          0      0        0     83     0        1190        0
1191   85973          0      0        0     90     0        1191        0
1192   85973          0      0        0     95     0        1192        0
1193   85973          1      0        0     51     0        1193        0
1194   85999          0      0        1     83    80        1194        0
1195   85999          0      0        1     78    80        1195        0
1196   85999          1      0        1     59    68        1196        0
1197   85999          1      0        1     63    68        1197        0
1198   86236          0      0        0     83     0        1198        0
1199   86236          0      0        0     78     0        1199        0
1200   86249          0      0        1     85    80        1200        0
1201   86473          1      0        0     59     0        1201        0
1202   86473          1      0        0     63     0        1202        0
1203   86486          0      0        0     85     0        1203        0
1204   86499          0      0        1     83    80        1204        0
1205   86499          1      0        1     63    68        1205        0
1206   86499          1      0        1     66    68        1206        0
1207   86736          0      0        0     83     0        1207        0
1208   86749          0      0        1     81    80        1208        0
1209   86973          1      0        0     63     0        1209        0
1210   86973          1      0        0     66     0        1210        0
1211   86986          0      0        0     81     0        1211        0
1212   86999          0      0        1     80    80        1212        0
1213   86999          0      0        1     80    80        1213        0
1214   86999          1      0        1     49    68        1214        0
1215   87001          1      0        3     64     0        1215        0
1216   87002          1      0        3     64   127        1216        0
1217   87473          0      0        0     80     0        1217        0
1218   87473          0      0        0     80     0        1218        0
1219   87473          1      0        0     49     0        1219        0
1220   87499          0      0        1     80    80        1220        0
1221   87499          0      0        1     88    80        1221        0
1222   87499          1      0        1     61    68        1222        0
1223   87499          1      0        1     64    68        1223        0
1224   87736          0      0        0     88     0        1224        0
1225   87749          0      0        1     87    80        1225        0
1226   87973          0      0        0     80     0        1226        0
1227   87973          1      0        0     61     0        1227        0
1228   87973          1      0        0     64     0        1228        0
1229   87986          0      0        0     87     0        1229        0
1230   87999          0      0        1     80    80        1230        0
1231   87999          0      0        1     88    80        1231        0
1232   87999          1      0        1     68    68        1232        0
1233   87999          1      0        1     73    68        1233        0
1234   88236          0      0        0     88     0        1234        0
1235   88249          0      0        1     90    80        1235        0
1236   88473          0      0        0     80     0        1236        0
1237   88473          1      0        0     68     0        1237        0
1238   88473          1      0        0     73     0        1238        0
1239   88486          0      0        0     90     0        1239        0
1240   88499          0      0        1     80    80        1240        0
1241   88499          0      0        1     92    80        1241        0
1242   88499          1      0        1     56    68        1242        0
1243   88501          1      0        3     64     0        1243        0
1244   88502          1      0        3     64   127        1244        0
1245   88973          0      0        0     92     0        1245        0
1246   88973          0      0        0     80     0        1246        0
1247   88973          1      0        0     56     0        1247        0
1248   88999          0      0        1     80    80        1248        0
1249   88999          1      0        1     63    68        1249        0
1250   88999          1      0        1     68    68        1250        0
1251   89236          0      0        0     80     0        1251        0
1252   89249          0      0        1     81    80        1252        0
1253   89473          1      0        0     63     0        1253        0
1254   89473          1      0        0     68     0        1254        0
1255   89486          0      0        0     81     0        1255        0
1256   89499          0      0        1     80    80        1256        0
1257   89499          1      0        1     68    68        1257        0
1258   89499          1      0        1     71    68        1258        0
1259   89736          0      0        0     80     0        1259        0
1260   89749          0      0        1     78    80        1260        0
1261   89973          1      0        0     68     0        1261        0
1262   89973          1      0        0     71     0        1262        0
1263   89986          0      0        0     78     0        1263        0
1264   89999          0      0        1     76    80        1264        0
1265   89999          1      0        1     57    68        1265        0
1266   90001          1      0        3     64     0        1266        0
1267   90002          1      0        3     64   127        1267        0
1268   90473          0      0        0     76     0        1268        0
1269   90473          1      0        0     57     0        1269        0
1270   90499          0      0        1     76    80        1270        0
1271   90499          1      0        1     64    68        1271        0
1272   90499          1      0        1     69    68        1272        0
1273   90973          0      0        0     76     0        1273        0
1274   90973          1      0        0     64     0        1274        0
1275   90973          1      0        0     69     0        1275        0
1276   90999          0      0        1     76    80        1276        0
1277   90999          1      0        1     69    68        1277        0
1278   90999          1      0        1     73    68        1278        0
1279   91236          0      0        0     76     0        1279        0
1280   91249          0      0        1     75    80        1280        0
1281   91473          1      0        0     69     0        1281        0
1282   91473          1      0        0     73     0        1282        0
1283   91486          0      0        0     75     0        1283        0
1284   91499          0      0        1     73    80        1284        0
1285   91499          1      0        1     56    68        1285        0
1286   91501          1      0        3     64     0        1286        0
1287   91502          1      0        3     64   127        1287        0
1288   91973          0      0        0     73     0        1288        0
1289   91973          1      0        0     56     0        1289        0
1290   91999          0      0        1     75    80        1290        0
1291   91999          1      0        1     64    68        1291        0
1292   91999          1      0        1     68    68        1292        0
1293   92473          0      0        0     75     0        1293        0
1294   92473          1      0        0     64     0        1294        0
1295   92473          1      0        0     68     0        1295        0
1296   92499          0      0        1     75    80        1296        0
1297   92499          1      0        1     68    68        1297        0
1298   92499          1      0        1     71    68        1298        0
1299   92736          0      0        0     75     0        1299        0
1300   92749          0      0        1     76    80        1300        0
1301   92973          1      0        0     68     0        1301        0
1302   92973          1      0        0     71     0        1302        0
1303   92986          0      0        0     76     0        1303        0
1304   92999          0      0        1     78    80        1304        0
1305   92999          1      0        1     54    68        1305        0
1306   93001          1      0        3     64     0        1306        0
1307   93002          1      0        3     64   127        1307        0
1308   93473          0      0        0     78     0        1308        0
1309   93473          1      0        0     54     0        1309        0
1310   93499          0      0        1     78    80        1310        0
1311   93499          1      0        1     66    68        1311        0
1312   93499          1      0        1     69    68        1312        0
1313   93736          0      0        0     78     0        1313        0
1314   93749          0      0        1     80    80        1314        0
1315   93973          1      0        0     66     0        1315        0
1316   93973          1      0        0     69     0        1316        0
1317   93986          0      0        0     80     0        1317        0
1318   93999          0      0        1     78    80        1318        0
1319   93999          1      0        1     69    68        1319        0
1320   93999          1      0        1     73    68        1320        0
1321   94236          0      0        0     78     0        1321        0
1322   94249          0      0        1     80    80        1322        0
1323   94473          1      0        0     69     0        1323        0
1324   94473          1      0        0     73     0        1324        0
1325   94486          0      0        0     80     0        1325        0
1326   94499          0      0        1     78    80        1326        0
1327   94499          1      0        1     59    68        1327        0
1328   94501          1      0        3     64     0        1328        0
1329   94502          1      0        3     64   127        1329        0
1330   94973          1      0        0     59     0        1330        0
1331   94999          1      0        1     63    68        1331        0
1332   94999          1      0        1     66    68        1332        0
1333   95448          0      0        0     78     0        1333        0
1334   95473          1      0        0     63     0        1334        0
1335   95473          1      0        0     66     0        1335        0
1336   95499          0      0        1     80    80        1336        0
1337   95499          0      0        1     76    80        1337        0
1338   95499          1      0        1     66    68        1338        0
1339   95499          1      0        1     71    68        1339        0
1340   95736          0      0        0     80     0        1340        0
1341   95736          0      0        0     76     0        1341        0
1342   95749          0      0        1     81    80        1342        0
1343   95749          0      0        1     78    80        1343        0
1344   95973          1      0        0     66     0        1344        0
1345   95973          1      0        0     71     0        1345        0
1346   95986          0      0        0     81     0        1346        0
1347   95986          0      0        0     78     0        1347        0
1348   95999          0      0        1     76    80        1348        0
1349   95999          1      0        1     40    68        1349        0
1350   95999          1      0        1     52    68        1350        0
1351   96001          1      0        3     64     0        1351        0
1352   96002          1      0        3     64   127        1352        0
1353   96065          0      0        1     80    80        1353        0
1354   96132          0      0        1     83    80        1354        0
1355   96473          1      0        0     40     0        1355        0
1356   96473          1      0        0     52     0        1356        0
1357   96497          0      0        0     83     0        1357        0
1358   96497          0      0        0     80     0        1358        0
1359   96498          0      0        0     76     0        1359        0
