      timestamp  track  channel  event  note  midi_percentage    id  sustain
1662     116249      0        0      1    83               68  1662        1
1663     116473      1        0      0    64                0  1663        1
1664     116473      1        0      0    69                0  1664        1
1665     116486      0        0      0    83                0  1665        1
1666     116499      0        0      1    81               68  1666        1
1667     116499      1        0      1    69               40  1667        1
1668     116499      1        0      1    73               40  1668        1
1669     116736      0        0      0    81                0  1669        1
1670     116749      0        0      1    73               68  1670        1
1671     116973      1        0      0    69                0  1671        1
1672     116973      1        0      0    73                0  1672        1
1673     116986      0        0      0    73                0  1673        1
1674     116999      0        0      1    83               68  1674        1
1675     116999      1        0      1    56               40  1675        1
1676     117001      1        0      3    64                0  1676        0
1677     117002      1        0      3    64              127  1677        0
1678     117236      0        0      0    83                0  1678        1
1679     117249      0        0      1    81               68  1679        1
1680     117473      1        0      0    56                0  1680        1
1681     117486      0        0      0    81                0  1681        1
1682     117499      0        0      1    80               68  1682        1
1683     117499      1        0      1    64               40  1683        1
1684     117499      1        0      1    68               40  1684        1
1685     117973      1        0      0    64                0  1685        1
1686     117973      1        0      0    68                0  1686        1
1687     117999      1        0      1    68               40  1687        1
1688     117999      1        0      1    71               40  1688        1
1689     118448      0        0      0    80                0  1689        1
1690     118473      1        0      0    68                0  1690        1
1691     118473      1        0      0    71                0  1691        1
1692     118499      0        0      1    69               68  1692        1
1693     118499      1        0      1    54               40  1693        1
1694     118501      1        0      3    64                0  1694        0
1695     118502      1        0      3    64              127  1695        0
1696     118736      0        0      0    69                0  1696        1
1697     118749      0        0      1    68               68  1697        1
1698     118973      1        0      0    54                0  1698        1
1699     118986      0        0      0    68                0  1699        1
1700     118999      0        0      1    69               68  1700        1
1701     118999      1        0      1    61               40  1701        1
1702     118999      1        0      1    64               40  1702        1
1703     119236      0        0      0    69                0  1703        1
1704     119249      0        0      1    71               68  1704        1
1705     119473      1        0      0    61                0  1705        1
1706     119473      1        0      0    64                0  1706        1
1707     119486      0        0      0    71                0  1707        1
1708     119499      0        0      1    73               68  1708        1
1709     119499      1        0      1    66               40  1709        1
1710     119499      1        0      1    69               40  1710        1
1711     119736      0        0      0    73                0  1711        1
1712     119749      0        0      1    80               68  1712        1
1713     119973      1        0      0    66                0  1713        1
1714     119973      1        0      0    69                0  1714        1
1715     119986      0        0      0    80                0  1715        1
1716     119999      0        0      1    78               68  1716        1
1717     119999      1        0      1    59               40  1717        1
1718     120001      1        0      3    64                0  1718        0
1719     120002      1        0      3    64              127  1719        0
1720     120473      1        0      0    59                0  1720        1
1721     120499      1        0      1    63               40  1721        1
1722     120499      1        0      1    66               40  1722        1
1723     120973      1        0      0    63                0  1723        1
1724     120973      1        0      0    66                0  1724        1
1725     120999      1        0      1    66               40  1725        1
1726     120999      1        0      1    71               40  1726        1
1727     121423      0        0      0    78                0  1727        1
1728     121473      1        0      0    66                0  1728        1
1729     121473      1        0      0    71                0  1729        1
1730     121499      1        0      1    40               40  1730        1
1731     121499      1        0      1    52               40  1731        1
1732     121501      1        0      3    64                0  1732        0
1733     121502      1        0      3    64              127  1733        0
1734     121666      0        0      1    95               68  1734        1
1735     121823      0        0      0    95                0  1735        1
1736     121833      0        0      1    93               68  1736        1
1737     121973      1        0      0    40                0  1737        1
1738     121973      1        0      0    52                0  1738        1
1739     121990      0        0      0    93                0  1739        1
1740     121999      0        0      1    92               68  1740        1
1741     121999      1        0      1    59               40  1741        1
1742     121999      1        0      1    64               40  1742        1
1743     122157      0        0      0    92                0  1743        1
1744     122166      0        0      1    90               68  1744        1
1745     122323      0        0      0    90                0  1745        1
1746     122333      0        0      1    88               68  1746        1
1747     122473      1        0      0    59                0  1747        1
1748     122473      1        0      0    64                0  1748        1
1749     122490      0        0      0    88                0  1749        1
1750     122499      0        0      1    87               68  1750        1
1751     122499      1        0      1    64               40  1751        1
1752     122499      1        0      1    68               40  1752        1
1753     122657      0        0      0    87                0  1753        1
1754     122666      0        0      1    85               68  1754        1
1755     122823      0        0      0    85                0  1755        1
1756     122833      0        0      1    83               68  1756        1
1757     122973      1        0      0    64                0  1757        1
1758     122973      1        0      0    68                0  1758        1
1759     122990      0        0      0    83                0  1759        1
1760     122999      0        0      1    81               68  1760        1
1761     122999      1        0      1    39               40  1761        1
1762     122999      1        0      1    51               40  1762        1
1763     123001      1        0      3    64                0  1763        0
1764     123002      1        0      3    64              127  1764        0
1765     123157      0        0      0    81                0  1765        1
1766     123166      0        0      1    80               68  1766        1
1767     123323      0        0      0    80                0  1767        1
1768     123333      0        0      1    78               68  1768        1
1769     123473      1        0      0    39                0  1769        1
1770     123473      1        0      0    51                0  1770        1
1771     123490      0        0      0    78                0  1771        1
1772     123499      0        0      1    76               68  1772        1
1773     123499      1        0      1    54               40  1773        1
1774     123499      1        0      1    59               40  1774        1
1775     123657      0        0      0    76                0  1775        1
1776     123666      0        0      1    75               68  1776        1
1777     123823      0        0      0    75                0  1777        1
1778     123833      0        0      1    73               68  1778        1
1779     123973      1        0      0    54                0  1779        1
1780     123973      1        0      0    59                0  1780        1
1781     123990      0        0      0    73                0  1781        1
1782     123999      0        0      1    71               68  1782        1
1783     123999      1        0      1    59               40  1783        1
1784     123999      1        0      1    63               40  1784        1
1785     124157      0        0      0    71                0  1785        1
1786     124166      0        0      1    69               68  1786        1
1787     124323      0        0      0    69                0  1787        1
1788     124333      0        0      1    68               68  1788        1
1789     124473      1        0      0    59                0  1789        1
1790     124473      1        0      0    63                0  1790        1
1791     124490      0        0      0    68                0  1791        1
1792     124499      0        0      1    66               68  1792        1
1793     124499      1        0      1    37               40  1793        1
1794     124499      1        0      1    49               40  1794        1
1795     124501      1        0      3    64                0  1795        0
1796     124502      1        0      3    64              127  1796        0
1797     124657      0        0      0    66                0  1797        1
1798     124666      0        0      1    64               68  1798        1
1799     124823      0        0      0    64                0  1799        1
1800     124833      0        0      1    63               68  1800        1
1801     124973      1        0      0    37                0  1801        1
1802     124973      1        0      0    49                0  1802        1
1803     124990      0        0      0    63                0  1803        1
1804     124999      0        0      1    64               68  1804        1
1805     124999      1        0      1    56               40  1805        1
1806     124999      1        0      1    61               40  1806        1
1807     125157      0        0      0    64                0  1807        1
1808     125166      0        0      1    66               68  1808        1
1809     125323      0        0      0    66                0  1809        1
1810     125333      0        0      1    68               68  1810        1
1811     125473      1        0      0    56                0  1811        1
1812     125473      1        0      0    61                0  1812        1
1813     125490      0        0      0    68                0  1813        1
1814     125499      0        0      1    69               68  1814        1
1815     125499      1        0      1    61               40  1815        1
1816     125499      1        0      1    64               40  1816        1
1817     125657      0        0      0    69                0  1817        1
1818     125666      0        0      1    71               68  1818        1
1819     125823      0        0      0    71                0  1819        1
1820     125833      0        0      1    73               68  1820        1
1821     125973      1        0      0    61                0  1821        1
1822     125973      1        0      0    64                0  1822        1
1823     125990      0        0      0    73                0  1823        1
1824     125999      0        0      1    75               68  1824        1
1825     125999      1        0      1    44               40  1825        1
1826     125999      1        0      1    56               40  1826        1
1827     126001      1        0      3    64                0  1827        0
1828     126002      1        0      3    64              127  1828        0
1829     126157      0        0      0    75                0  1829        1
1830     126166      0        0      1    76               68  1830        1
1831     126323      0        0      0    76                0  1831        1
1832     126333      0        0      1    78               68  1832        1
1833     126473      1        0      0    44                0  1833        1
1834     126473      1        0      0    56                0  1834        1
1835     126490      0        0      0    78                0  1835        1
1836     126499      0        0      1    80               68  1836        1
1837     126499      1        0      1    59               40  1837        1
1838     126499      1        0      1    63               40  1838        1
1839     126657      0        0      0    80                0  1839        1
1840     126666      0        0      1    81               68  1840        1
1841     126823      0        0      0    81                0  1841        1
1842     126833      0        0      1    83               68  1842        1
1843     126973      1        0      0    59                0  1843        1
1844     126973      1        0      0    63                0  1844        1
1845     126990      0        0      0    83                0  1845        1
1846     126999      0        0      1    85               68  1846        1
1847     126999      1        0      1    63               40  1847        1
1848     126999      1        0      1    68               40  1848        1
1849     127157      0        0      0    85                0  1849        1
1850     127166      0        0      1    87               68  1850        1
1851     127323      0        0      0    87                0  1851        1
1852     127333      0        0      1    88               68  1852        1
1853     127473      1        0      0    63                0  1853        1
1854     127473      1        0      0    68                0  1854        1
1855     127490      0        0      0    88                0  1855        1
1856     127499      0        0      1    73               68  1856        1
1857     127499      1        0      1    45               40  1857        1
1858     127499      1        0      1    57               40  1858        1
1859     127501      1        0      3    64                0  1859        0
1860     127502      1        0      3    64              127  1860        0
1861     127973      1        0      0    45                0  1861        1
1862     127973      1        0      0    57                0  1862        1
1863     127999      1        0      1    61               40  1863        1
1864     127999      1        0      1    64               40  1864        1
1865     128448      0        0      0    73                0  1865        1
1866     128473      1        0      0    61                0  1866        1
1867     128473      1        0      0    64                0  1867        1
1868     128499      0        0      1    85               68  1868        1
1869     128499      0        0      1    81               68  1869        1
1870     128499      1        0      1    64               40  1870        1
1871     128499      1        0      1    69               40  1871        1
1872     128973      0        0      0    85                0  1872        1
1873     128973      0        0      0    81                0  1873        1
1874     128973      1        0      0    64                0  1874        1
1875     128973      1        0      0    69                0  1875        1
1876     128999      0        0      1    83               68  1876        1
1877     128999      0        0      1    80               68  1877        1
1878     128999      1        0      1    44               40  1878        1
1879     128999      1        0      1    56               40  1879        1
1880     129001      1        0      3    64                0  1880        0
1881     129002      1        0      3    64              127  1881        0
1882     129473      1        0      0    44                0  1882        1
1883     129473      1        0      0    56                0  1883        1
1884     129499      1        0      1    59               40  1884        1
1885     129499      1        0      1    64               40  1885        1
1886     129948      0        0      0    83                0  1886        1
1887     129948      0        0      0    80                0  1887        1
1888     129973      1        0      0    59                0  1888        1
1889     129973      1        0      0    64                0  1889        1
1890     129999      0        0      1    80               68  1890        1
1891     129999      0        0      1    71               68  1891        1
1892     129999      1        0      1    64               40  1892        1
1893     129999      1        0      1    68               40  1893        1
1894     130473      0        0      0    80                0  1894        1
1895     130473      0        0      0    71                0  1895        1
1896     130473      1        0      0    64                0  1896        1
1897     130473      1        0      0    68                0  1897        1
1898     130499      0        0      1    81               68  1898        1
1899     130499      0        0      1    73               68  1899        1
1900     130499      1        0      1    42               40  1900        1
1901     130499      1        0      1    54               40  1901        1
1902     130501      1        0      3    64                0  1902        0
1903     130502      1        0      3    64              127  1903        0
1904     130973      1        0      0    42                0  1904        1
1905     130973      1        0      0    54                0  1905        1
1906     130999      1        0      1    61               40  1906        1
1907     130999      1        0      1    64               40  1907        1
1908     131211      0        0      0    81                0  1908        1
1909     131211      0        0      0    73                0  1909        1
1910     131249      0        0      1    80               68  1910        1
1911     131473      1        0      0    61                0  1911        1
1912     131473      1        0      0    64                0  1912        1
1913     131486      0        0      0    80                0  1913        1
1914     131499      0        0      1    78               68  1914        1
1915     131499      1        0      1    66               40  1915        1
1916     131499      1        0      1    69               40  1916        1
1917     131736      0        0      0    78                0  1917        1
1918     131749      0        0      1    76               68  1918        1
1919     131973      1        0      0    66                0  1919        1
1920     131973      1        0      0    69                0  1920        1
1921     131986      0        0      0    76                0  1921        1
1922     131999      0        0      1    78               68  1922        1
1923     131999      1        0      1    47               40  1923        1
1924     132001      1        0      3    64                0  1924        0
1925     132002      1        0      3    64              127  1925        0
1926     132473      1        0      0    47                0  1926        1
1927     132499      1        0      1    59               40  1927        1
1928     132499      1        0      1    63               40  1928        1
1929     132973      1        0      0    59                0  1929        1
1930     132973      1        0      0    63                0  1930        1
1931     132999      1        0      1    63               40  1931        1
1932     132999      1        0      1    66               40  1932        1
1933     133423      0        0      0    78                0  1933        1
1934     133473      1        0      0    63                0  1934        1
1935     133473      1        0      0    66                0  1935        1
1936     133499      0        0      1    88               68  1936        1
1937     133499      0        0      1    80               68  1937        1
1938     133499      1        0      1    40               40  1938        1
1939     133499      1        0      1    52               40  1939        1
1940     133501      1        0      3    64                0  1940        0
1941     133502      1        0      3    64              127  1941        0
1942     133973      0        0      0    88                0  1942        1
1943     133973      0        0      0    80                0  1943        1
1944     133973      1        0      0    40                0  1944        1
1945     133973      1        0      0    52                0  1945        1
1946     133999      0        0      1    88               68  1946        1
1947     133999      0        0      1    80               68  1947        1
1948     133999      1        0      1    52               40  1948        1
1949     133999      1        0      1    56               40  1949        1
1950     133999      1        0      1    59               40  1950        1
1951     134473      0        0      0    80                0  1951        1
1952     134473      0        0      0    88                0  1952        1
1953     134473      1        0      0    52                0  1953        1
1954     134473      1        0      0    56                0  1954        1
1955     134473      1        0      0    59                0  1955        1
1956     134499      0        0      1    88               68  1956        1
1957     134499      0        0      1    80               68  1957        1
1958     134499      1        0      1    59               40  1958        1
1959     134499      1        0      1    64               40  1959        1
1960     134973      0        0      0    88                0  1960        1
1961     134973      0        0      0    80                0  1961        1
1962     134973      1        0      0    59                0  1962        1
1963     134973      1        0      0    64                0  1963        1
1964     134999      0        0      1    88               68  1964        1
1965     134999      0        0      1    80               68  1965        1
1966     134999      1        0      1    39               40  1966        1
1967     134999      1        0      1    51               40  1967        1
1968     135001      1        0      3    64                0  1968        0
1969     135002      1        0      3    64              127  1969        0
1970     135473      0        0      0    88                0  1970        1
1971     135473      0        0      0    80                0  1971        1
1972     135473      1        0      0    39                0  1972        1
1973     135473      1        0      0    51                0  1973        1
1974     135499      0        0      1    88               68  1974        1
1975     135499      0        0      1    80               68  1975        1
1976     135499      1        0      1    54               40  1976        1
1977     135499      1        0      1    59               40  1977        1
1978     135736      0        0      0    88                0  1978        1
1979     135736      0        0      0    80                0  1979        1
1980     135749      0        0      1    90               68  1980        1
1981     135749      0        0      1    81               68  1981        1
1982     135973      1        0      0    54                0  1982        1
1983     135973      1        0      0    59                0  1983        1
1984     135986      0        0      0    90                0  1984        1
1985     135986      0        0      0    81                0  1985        1
1986     135999      0        0      1    88               68  1986        1
1987     135999      0        0      1    80               68  1987        1
1988     135999      1        0      1    59               40  1988        1
1989     135999      1        0      1    63               40  1989        1
1990     136236      0        0      0    88                0  1990        1
1991     136236      0        0      0    80                0  1991        1
1992     136249      0        0      1    87               68  1992        1
1993     136249      0        0      1    78               68  1993        1
1994     136473      1        0      0    59                0  1994        1
1995     136473      1        0      0    63                0  1995        1
1996     136486      0        0      0    87                0  1996        1
1997     136486      0        0      0    78                0  1997        1
1998     136499      0        0      1    88               68  1998        1
1999     136499      0        0      1    80               68  1999        1
2000     136499      1        0      1    37               40  2000        1
2001     136499      1        0      1    49               40  2001        1
2002     136501      1        0      3    64                0  2002        0
2003     136502      1        0      3    64              127  2003        0
2004     136736      0        0      0    88                0  2004        1
2005     136736      0        0      0    80                0  2005        1
2006     136749      0        0      1    78               68  2006        1
2007     136973      1        0      0    37                0  2007        1
2008     136973      1        0      0    49                0  2008        1
2009     136986      0        0      0    78                0  2009        1
2010     136999      0        0      1    80               68  2010        1
2011     136999      1        0      1    61               40  2011        1
2012     136999      1        0      1    64               40  2012        1
2013     137236      0        0      0    80                0  2013        1
2014     137249      0        0      1    81               68  2014        1
2015     137473      1        0      0    61                0  2015        1
2016     137473      1        0      0    64                0  2016        1
2017     137486      0        0      0    81                0  2017        1
2018     137499      0        0      1    83               68  2018        1
2019     137499      1        0      1    64               40  2019        1
2020     137499      1        0      1    68               40  2020        1
2021     137736      0        0      0    83                0  2021        1
2022     137749      0        0      1    85               68  2022        1
2023     137973      1        0      0    64                0  2023        1
2024     137973      1        0      0    68                0  2024        1
2025     137986      0        0      0    85                0  2025        1
2026     137999      0        0      1    83               68  2026        1
2027     137999      1        0      1    44               40  2027        1
2028     137999      1        0      1    56               40  2028        1
2029     138001      1        0      3    64                0  2029        0
2030     138002      1        0      3    64              127  2030        0
2031     138236      0        0      0    83                0  2031        1
2032     138249      0        0      1    95               68  2032        1
2033     138473      1        0      0    44                0  2033        1
2034     138473      1        0      0    56                0  2034        1
2035     138486      0        0      0    95                0  2035        1
2036     138499      0        0      1    93               68  2036        1
2037     138499      1        0      1    63               40  2037        1
2038     138499      1        0      1    68               40  2038        1
2039     138736      0        0      0    93                0  2039        1
2040     138749      0        0      1    92               68  2040        1
2041     138973      1        0      0    63                0  2041        1
2042     138973      1        0      0    68                0  2042        1
2043     138986      0        0      0    92                0  2043        1
2044     138999      0        0      1    90               68  2044        1
2045     138999      1        0      1    68               40  2045        1
2046     138999      1        0      1    71               40  2046        1
2047     139236      0        0      0    90                0  2047        1
2048     139249      0        0      1    88               68  2048        1
2049     139473      1        0      0    68                0  2049        1
2050     139473      1        0      0    71                0  2050        1
2051     139486      0        0      0    88                0  2051        1
2052     139499      0        0      1    85               68  2052        1
2053     139499      1        0      1    45               40  2053        1
2054     139499      1        0      1    57               40  2054        1
2055     139501      1        0      3    64                0  2055        0
2056     139502      1        0      3    64              127  2056        0
2057     139736      0        0      0    85                0  2057        1
2058     139749      0        0      1    83               68  2058        1
2059     139973      1        0      0    45                0  2059        1
2060     139973      1        0      0    57                0  2060        1
2061     139986      0        0      0    83                0  2061        1
2062     139999      0        0      1    81               68  2062        1
2063     139999      1        0      1    61               40  2063        1
2064     139999      1        0      1    64               40  2064        1
2065     140236      0        0      0    81                0  2065        1
2066     140249      0        0      1    83               68  2066        1
2067     140473      1        0      0    61                0  2067        1
2068     140473      1        0      0    64                0  2068        1
2069     140486      0        0      0    83                0  2069        1
2070     140499      0        0      1    85               68  2070        1
2071     140499      1        0      1    64               40  2071        1
2072     140499      1        0      1    69               40  2072        1
2073     140736      0        0      0    85                0  2073        1
2074     140749      0        0      1    87               68  2074        1
2075     140973      1        0      0    64                0  2075        1
2076     140973      1        0      0    69                0  2076        1
2077     140986      0        0      0    87                0  2077        1
2078     140999      0        0      1    88               68  2078        1
2079     140999      1        0      1    44               40  2079        1
2080     140999      1        0      1    56               40  2080        1
2081     141001      1        0      3    64                0  2081        0
2082     141002      1        0      3    64              127  2082        0
2083     141236      0        0      0    88                0  2083        1
2084     141249      0        0      1    87               68  2084        1
2085     141473      1        0      0    44                0  2085        1
2086     141473      1        0      0    56                0  2086        1
2087     141486      0        0      0    87                0  2087        1
2088     141499      0        0      1    88               68  2088        1
2089     141499      1        0      1    59               40  2089        1
2090     141499      1        0      1    64               40  2090        1
2091     141736      0        0      0    88                0  2091        1
2092     141749      0        0      1    83               68  2092        1
2093     141973      1        0      0    59                0  2093        1
2094     141973      1        0      0    64                0  2094        1
2095     141986      0        0      0    83                0  2095        1
2096     141999      0        0      1    81               68  2096        1
2097     141999      1        0      1    64               40  2097        1
2098     141999      1        0      1    68               40  2098        1
2099     142236      0        0      0    81                0  2099        1
2100     142249      0        0      1    80               68  2100        1
2101     142473      1        0      0    64                0  2101        1
2102     142473      1        0      0    68                0  2102        1
2103     142486      0        0      0    80                0  2103        1
2104     142499      0        0      1    78               68  2104        1
2105     142499      1        0      1    42               40  2105        1
2106     142499      1        0      1    54               40  2106        1
2107     142501      1        0      3    64                0  2107        0
2108     142502      1        0      3    64              127  2108        0
2109     142973      0        0      0    78                0  2109        1
2110     142973      1        0      0    42                0  2110        1
2111     142973      1        0      0    54                0  2111        1
2112     142999      0        0      1    73               68  2112        1
2113     142999      1        0      1    61               40  2113        1
2114     142999      1        0      1    64               40  2114        1
2115     143236      0        0      0    73                0  2115        1
2116     143249      0        0      1    75               68  2116        1
2117     143473      1        0      0    61                0  2117        1
2118     143473      1        0      0    64                0  2118        1
2119     143486      0        0      0    75                0  2119        1
2120     143499      0        0      1    76               68  2120        1
2121     143499      1        0      1    66               40  2121        1
2122     143499      1        0      1    69               40  2122        1
2123     143736      0        0      0    76                0  2123        1
2124     143749      0        0      1    78               68  2124        1
2125     143973      1        0      0    66                0  2125        1
2126     143973      1        0      0    69                0  2126        1
2127     143986      0        0      0    78                0  2127        1
2128     143999      0        0      1    75               68  2128        1
2129     143999      0        0      1    71               68  2129        1
2130     143999      1        0      1    47               40  2130        1
2131     144001      1        0      3    64                0  2131        0
2132     144002      1        0      3    64              127  2132        0
2133     144473      0        0      0    71                0  2133        1
2134     144473      0        0      0    75                0  2134        1
2135     144473      1        0      0    47                0  2135        1
2136     144499      0        0      1    76               68  2136        1
2137     144499      0        0      1    73               68  2137        1
2138     144499      1        0      1    59               40  2138        1
2139     144499      1        0      1    63               40  2139        1
2140     144973      0        0      0    76                0  2140        1
2141     144973      0        0      0    73                0  2141        1
2142     144973      1        0      0    59                0  2142        1
2143     144973      1        0      0    63                0  2143        1
2144     144999      0        0      1    78               68  2144        1
2145     144999      0        0      1    75               68  2145        1
2146     144999      1        0      1    59               40  2146        1
2147     144999      1        0      1    63               40  2147        1
2148     145473      0        0      0    78                0  2148        1
2149     145473      0        0      0    75                0  2149        1
2150     145473      1        0      0    59                0  2150        1
2151     145473      1        0      0    63                0  2151        1
2152     145499      0        0      1    92               68  2152        1
2153     145499      0        0      1    83               68  2153        1
2154     145499      1        0      1    40               40  2154        1
2155     145499      1        0      1    52               40  2155        1
2156     145501      1        0      3    64                0  2156        0
2157     145502      1        0      3    64              127  2157        0
2158     145973      0        0      0    92                0  2158        1
2159     145973      0        0      0    83                0  2159        1
2160     145973      1        0      0    40                0  2160        1
2161     145973      1        0      0    52                0  2161        1
2162     145999      0        0      1    92               68  2162        1
2163     145999      0        0      1    83               68  2163        1
2164     145999      1        0      1    52               40  2164        1
2165     145999      1        0      1    56               40  2165        1
2166     145999      1        0      1    59               40  2166        1
2167     146473      0        0      0    83                0  2167        1
2168     146473      0        0      0    92                0  2168        1
2169     146473      1        0      0    52                0  2169        1
2170     146473      1        0      0    56                0  2170        1
2171     146473      1        0      0    59                0  2171        1
2172     146499      0        0      1    92               68  2172        1
2173     146499      0        0      1    83               68  2173        1
2174     146499      1        0      1    59               40  2174        1
2175     146499      1        0      1    64               40  2175        1
2176     146973      0        0      0    92                0  2176        1
2177     146973      0        0      0    83                0  2177        1
2178     146973      1        0      0    59                0  2178        1
2179     146973      1        0      0    64                0  2179        1
2180     146999      0        0      1    92               68  2180        1
2181     146999      0        0      1    83               68  2181        1
2182     146999      1        0      1    39               40  2182        1
2183     146999      1        0      1    51               40  2183        1
2184     147001      1        0      3    64                0  2184        0
2185     147002      1        0      3    64              127  2185        0
2186     147473      0        0      0    92                0  2186        1
2187     147473      0        0      0    83                0  2187        1
2188     147473      1        0      0    39                0  2188        1
2189     147473      1        0      0    51                0  2189        1
2190     147499      0        0      1    92               68  2190        1
2191     147499      0        0      1    83               68  2191        1
2192     147499      1        0      1    54               40  2192        1
2193     147499      1        0      1    59               40  2193        1
2194     147736      0        0      0    92                0  2194        1
2195     147736      0        0      0    83                0  2195        1
2196     147749      0        0      1    93               68  2196        1
2197     147749      0        0      1    85               68  2197        1
2198     147973      1        0      0    54                0  2198        1
2199     147973      1        0      0    59                0  2199        1
2200     147986      0        0      0    93                0  2200        1
2201     147986      0        0      0    85                0  2201        1
2202     147999      0        0      1    92               68  2202        1
2203     147999      0        0      1    83               68  2203        1
2204     147999      1        0      1    59               40  2204        1
2205     147999      1        0      1    63               40  2205        1
2206     148236      0        0      0    92                0  2206        1
2207     148236      0        0      0    83                0  2207        1
2208     148249      0        0      1    90               68  2208        1
2209     148249      0        0      1    81               68  2209        1
2210     148473      1        0      0    59                0  2210        1
2211     148473      1        0      0    63                0  2211        1
2212     148486      0        0      0    90                0  2212        1
2213     148486      0        0      0    81                0  2213        1
2214     148499      0        0      1    88               68  2214        1
2215     148499      0        0      1    80               68  2215        1
2216     148499      1        0      1    37               40  2216        1
2217     148499      1        0      1    49               40  2217        1
2218     148501      1        0      3    64                0  2218        0
2219     148502      1        0      3    64              127  2219        0
2220     148973      0        0      0    88                0  2220        1
2221     148973      0        0      0    80                0  2221        1
2222     148973      1        0      0    37                0  2222        1
2223     148973      1        0      0    49                0  2223        1
2224     148999      0        0      1    88               68  2224        1
2225     148999      1        0      1    61               40  2225        1
2226     148999      1        0      1    64               40  2226        1
2227     149236      0        0      0    88                0  2227        1
2228     149249      0        0      1    87               68  2228        1
2229     149473      1        0      0    61                0  2229        1
2230     149473      1        0      0    64                0  2230        1
2231     149486      0        0      0    87                0  2231        1
2232     149499      0        0      1    88               68  2232        1
2233     149499      1        0      1    64               40  2233        1
2234     149499      1        0      1    68               40  2234        1
2235     149736      0        0      0    88                0  2235        1
2236     149749      0        0      1    83               68  2236        1
2237     149973      1        0      0    64                0  2237        1
2238     149973      1        0      0    68                0  2238        1
2239     149986      0        0      0    83                0  2239        1
2240     149999      0        0      1    80               68  2240        1
2241     149999      1        0      1    44               40  2241        1
2242     149999      1        0      1    56               40  2242        1
2243     150001      1        0      3    64                0  2243        0
2244     150002      1        0      3    64              127  2244        0
2245     150236      0        0      0    80                0  2245        1
2246     150249      0        0      1    81               68  2246        1
